Region,Crime,Year,Quarter,Number,Population,Rate,Date,COVID
Inner North,Homicide,2019,Q1,0,59464,0.0,2019-01-01,Pre
Inner North,Homicide,2019,Q2,0,59464,0.0,2019-04-01,Pre
Inner North,Homicide,2019,Q3,0,59464,0.0,2019-07-01,Pre
Inner North,Homicide,2019,Q4,0,59464,0.0,2019-10-01,Pre
Inner North,Homicide,2020,Q1,0,60845,0.0,2020-01-01,Pre
Inner North,Homicide,2020,Q2,0,60845,0.0,2020-04-01,During
Inner North,Homicide,2020,Q3,2,60845,0.03287040841482455,2020-07-01,During
Inner North,Homicide,2020,Q4,0,60845,0.0,2020-10-01,During
Inner North,Homicide,2021,Q1,0,61455,0.0,2021-01-01,During
Inner North,Homicide,2021,Q2,0,61455,0.0,2021-04-01,During
Inner North,Homicide,2021,Q3,0,61455,0.0,2021-07-01,During
Inner North,Homicide,2021,Q4,1,61455,0.016272068993572534,2021-10-01,Post
Inner North,Homicide,2022,Q1,0,63742,0.0,2022-01-01,Post
Inner North,Homicide,2022,Q2,0,63742,0.0,2022-04-01,Post
Inner North,Homicide,2022,Q3,1,63742,0.015688243230523046,2022-07-01,Post
Inner North,Homicide,2022,Q4,0,63742,0.0,2022-10-01,Post
Inner North,Homicide,2023,Q1,0,65920,0.0,2023-01-01,Post
Inner North,Homicide,2023,Q2,0,65920,0.0,2023-04-01,Post
Inner North,Homicide,2023,Q3,2,65920,0.03033980582524272,2023-07-01,Post
Inner North,Homicide,2023,Q4,0,65920,0.0,2023-10-01,Post
Inner North,Homicide,2024,Q1,1,67309,0.014856854209689642,2024-01-01,Post
Inner North,Homicide,2024,Q2,0,67309,0.0,2024-04-01,Post
Inner North,Homicide,2024,Q3,0,67309,0.0,2024-07-01,Post
Inner North,Homicide,2024,Q4,0,67309,0.0,2024-10-01,Post
Inner North,Homicide,2025,Q1,2,68221,0.02931648612597294,2025-01-01,Post
Inner North,Homicide,2025,Q2,0,68221,0.0,2025-04-01,Post
Inner North,Other,2014,Q1,917,52833,17.356576382185377,2014-01-01,Pre
Inner North,Other,2014,Q2,537,52833,10.164101981715973,2014-04-01,Pre
Inner North,Other,2014,Q3,659,52833,12.473264815550888,2014-07-01,Pre
Inner North,Other,2014,Q4,625,52833,11.829727632350993,2014-10-01,Pre
Inner North,Other,2015,Q1,687,53534,12.832965965554601,2015-01-01,Pre
Inner North,Other,2015,Q2,600,53534,11.207830537602272,2015-04-01,Pre
Inner North,Other,2015,Q3,535,53534,9.993648896028692,2015-07-01,Pre
Inner North,Other,2015,Q4,537,53534,10.031008331154034,2015-10-01,Pre
Inner North,Other,2016,Q1,640,54528,11.737089201877934,2016-01-01,Pre
Inner North,Other,2016,Q2,592,54528,10.85680751173709,2016-04-01,Pre
Inner North,Other,2016,Q3,641,54528,11.755428403755868,2016-07-01,Pre
Inner North,Other,2016,Q4,646,54528,11.84712441314554,2016-10-01,Pre
Inner North,Other,2017,Q1,681,56374,12.080036896441621,2017-01-01,Pre
Inner North,Other,2017,Q2,677,56374,12.009082201014651,2017-04-01,Pre
Inner North,Other,2017,Q3,767,56374,13.605562848121474,2017-07-01,Pre
Inner North,Other,2017,Q4,730,56374,12.949231915422002,2017-10-01,Pre
Inner North,Other,2018,Q1,614,57892,10.60595591791612,2018-01-01,Pre
Inner North,Other,2018,Q2,703,57892,12.143301319698748,2018-04-01,Pre
Inner North,Other,2018,Q3,634,57892,10.951426794721204,2018-07-01,Pre
Inner North,Other,2018,Q4,710,57892,12.264216126580529,2018-10-01,Pre
Inner North,Other,2019,Q1,676,59464,11.368222790259653,2019-01-01,Pre
Inner North,Other,2019,Q2,659,59464,11.08233553074129,2019-04-01,Pre
Inner North,Other,2019,Q3,630,59464,10.594645499798197,2019-07-01,Pre
Inner North,Other,2019,Q4,684,59464,11.502757971209471,2019-10-01,Pre
Inner North,Other,2020,Q1,678,60845,11.143068452625524,2020-01-01,Pre
Inner North,Other,2020,Q2,594,60845,9.762511299202894,2020-04-01,During
Inner North,Other,2020,Q3,638,60845,10.485660284329033,2020-07-01,During
Inner North,Other,2020,Q4,689,60845,11.323855698907058,2020-10-01,During
Inner North,Other,2021,Q1,610,61455,9.925962086079245,2021-01-01,During
Inner North,Other,2021,Q2,557,61455,9.0635424294199,2021-04-01,During
Inner North,Other,2021,Q3,534,61455,8.689284842567734,2021-07-01,During
Inner North,Other,2021,Q4,466,61455,7.582784151004801,2021-10-01,Post
Inner North,Other,2022,Q1,497,63742,7.797056885569954,2022-01-01,Post
Inner North,Other,2022,Q2,529,63742,8.299080668946692,2022-04-01,Post
Inner North,Other,2022,Q3,528,63742,8.283392425716169,2022-07-01,Post
Inner North,Other,2022,Q4,520,63742,8.157886479871983,2022-10-01,Post
Inner North,Other,2023,Q1,613,65920,9.299150485436893,2023-01-01,Post
Inner North,Other,2023,Q2,598,65920,9.071601941747572,2023-04-01,Post
Inner North,Other,2023,Q3,524,65920,7.949029126213592,2023-07-01,Post
Inner North,Other,2023,Q4,566,65920,8.58616504854369,2023-10-01,Post
Inner North,Other,2024,Q1,521,67309,7.740421043248303,2024-01-01,Post
Inner North,Other,2024,Q2,384,67309,5.705032016520822,2024-04-01,Post
Inner North,Other,2024,Q3,478,67309,7.101576312231648,2024-07-01,Post
Inner North,Other,2024,Q4,503,67309,7.472997667473889,2024-10-01,Post
Inner North,Other,2025,Q1,529,68221,7.7542105803198424,2025-01-01,Post
Inner North,Other,2025,Q2,471,68221,6.9040324826666275,2025-04-01,Post
Inner North,Property Damage,2014,Q1,168,52833,3.179830787575947,2014-01-01,Pre
Inner North,Property Damage,2014,Q2,203,52833,3.8422955349876027,2014-04-01,Pre
Inner North,Property Damage,2014,Q3,231,52833,4.372267332916927,2014-07-01,Pre
Inner North,Property Damage,2014,Q4,195,52833,3.6908750212935098,2014-10-01,Pre
Inner North,Property Damage,2015,Q1,233,53534,4.352374192102215,2015-01-01,Pre
Inner North,Property Damage,2015,Q2,268,53534,5.006164306795681,2015-04-01,Pre
Inner North,Property Damage,2015,Q3,209,53534,3.904060970598125,2015-07-01,Pre
Inner North,Property Damage,2015,Q4,338,53534,6.313744536182613,2015-10-01,Pre
Inner North,Property Damage,2016,Q1,181,54528,3.3193955399061035,2016-01-01,Pre
Inner North,Property Damage,2016,Q2,222,54528,4.071302816901409,2016-04-01,Pre
Inner North,Property Damage,2016,Q3,197,54528,3.6128227699530515,2016-07-01,Pre
Inner North,Property Damage,2016,Q4,209,54528,3.832893192488263,2016-10-01,Pre
Inner North,Property Damage,2017,Q1,302,56374,5.357079504736226,2017-01-01,Pre
Inner North,Property Damage,2017,Q2,258,56374,4.576577855039557,2017-04-01,Pre
Inner North,Property Damage,2017,Q3,206,56374,3.6541668144889488,2017-07-01,Pre
Inner North,Property Damage,2017,Q4,189,56374,3.352609358924327,2017-10-01,Pre
Inner North,Property Damage,2018,Q1,215,57892,3.7138119256546673,2018-01-01,Pre
Inner North,Property Damage,2018,Q2,195,57892,3.3683410488495817,2018-04-01,Pre
Inner North,Property Damage,2018,Q3,229,57892,3.955641539418227,2018-07-01,Pre
Inner North,Property Damage,2018,Q4,226,57892,3.903820907897464,2018-10-01,Pre
Inner North,Property Damage,2019,Q1,259,59464,4.3555764832503705,2019-01-01,Pre
Inner North,Property Damage,2019,Q2,256,59464,4.305125790394188,2019-04-01,Pre
Inner North,Property Damage,2019,Q3,199,59464,3.3465626261267323,2019-07-01,Pre
Inner North,Property Damage,2019,Q4,204,59464,3.4306471142203687,2019-10-01,Pre
Inner North,Property Damage,2020,Q1,199,60845,3.270605637275043,2020-01-01,Pre
Inner North,Property Damage,2020,Q2,139,60845,2.2844933848303066,2020-04-01,During
Inner North,Property Damage,2020,Q3,202,60845,3.31991124989728,2020-07-01,During
Inner North,Property Damage,2020,Q4,234,60845,3.845837784534473,2020-10-01,During
Inner North,Property Damage,2021,Q1,162,61455,2.6360751769587503,2021-01-01,During
Inner North,Property Damage,2021,Q2,229,61455,3.72630379952811,2021-04-01,During
Inner North,Property Damage,2021,Q3,209,61455,3.4008624196566593,2021-07-01,During
Inner North,Property Damage,2021,Q4,174,61455,2.831340004881621,2021-10-01,Post
Inner North,Property Damage,2022,Q1,172,63742,2.698377835649964,2022-01-01,Post
Inner North,Property Damage,2022,Q2,203,63742,3.1847133757961785,2022-04-01,Post
Inner North,Property Damage,2022,Q3,194,63742,3.043519186721471,2022-07-01,Post
Inner North,Property Damage,2022,Q4,173,63742,2.714066078880487,2022-10-01,Post
Inner North,Property Damage,2023,Q1,188,65920,2.8519417475728153,2023-01-01,Post
Inner North,Property Damage,2023,Q2,196,65920,2.9733009708737863,2023-04-01,Post
Inner North,Property Damage,2023,Q3,143,65920,2.1692961165048543,2023-07-01,Post
Inner North,Property Damage,2023,Q4,192,65920,2.912621359223301,2023-10-01,Post
Inner North,Property Damage,2024,Q1,176,67309,2.614806340905377,2024-01-01,Post
Inner North,Property Damage,2024,Q2,154,67309,2.2879555482922047,2024-04-01,Post
Inner North,Property Damage,2024,Q3,184,67309,2.733661174582894,2024-07-01,Post
Inner North,Property Damage,2024,Q4,226,67309,3.357649051389859,2024-10-01,Post
Inner North,Property Damage,2025,Q1,229,68221,3.3567376614239017,2025-01-01,Post
Inner North,Property Damage,2025,Q2,141,68221,2.0668122718810924,2025-04-01,Post
Inner North,Robbery,2014,Q1,14,52833,0.26498589896466224,2014-01-01,Pre
Inner North,Robbery,2014,Q2,9,52833,0.1703480779058543,2014-04-01,Pre
Inner North,Robbery,2014,Q3,9,52833,0.1703480779058543,2014-07-01,Pre
Inner North,Robbery,2014,Q4,12,52833,0.22713077054113906,2014-10-01,Pre
Inner North,Robbery,2015,Q1,12,53534,0.22415661075204543,2015-01-01,Pre
Inner North,Robbery,2015,Q2,17,53534,0.3175551985653977,2015-04-01,Pre
Inner North,Robbery,2015,Q3,10,53534,0.18679717562670453,2015-07-01,Pre
Inner North,Robbery,2015,Q4,17,53534,0.3175551985653977,2015-10-01,Pre
Inner North,Robbery,2016,Q1,9,54528,0.16505281690140847,2016-01-01,Pre
Inner North,Robbery,2016,Q2,16,54528,0.2934272300469484,2016-04-01,Pre
Inner North,Robbery,2016,Q3,17,54528,0.3117664319248826,2016-07-01,Pre
Inner North,Robbery,2016,Q4,26,54528,0.47681924882629106,2016-10-01,Pre
Inner North,Robbery,2017,Q1,9,56374,0.1596480647106822,2017-01-01,Pre
Inner North,Robbery,2017,Q2,9,56374,0.1596480647106822,2017-04-01,Pre
Inner North,Robbery,2017,Q3,9,56374,0.1596480647106822,2017-07-01,Pre
Inner North,Robbery,2017,Q4,10,56374,0.17738673856742468,2017-10-01,Pre
Inner North,Robbery,2018,Q1,13,57892,0.22455606992330546,2018-01-01,Pre
Inner North,Robbery,2018,Q2,11,57892,0.19000898224279691,2018-04-01,Pre
Inner North,Robbery,2018,Q3,13,57892,0.22455606992330546,2018-07-01,Pre
Inner North,Robbery,2018,Q4,12,57892,0.2072825260830512,2018-10-01,Pre
Inner North,Robbery,2019,Q1,20,59464,0.33633795237454595,2019-01-01,Pre
Inner North,Robbery,2019,Q2,10,59464,0.16816897618727297,2019-04-01,Pre
Inner North,Robbery,2019,Q3,22,59464,0.3699717476120005,2019-07-01,Pre
Inner North,Robbery,2019,Q4,14,59464,0.23543656666218216,2019-10-01,Pre
Inner North,Robbery,2020,Q1,24,60845,0.39444490097789464,2020-01-01,Pre
Inner North,Robbery,2020,Q2,7,60845,0.11504642945188594,2020-04-01,During
Inner North,Robbery,2020,Q3,10,60845,0.16435204207412277,2020-07-01,During
Inner North,Robbery,2020,Q4,16,60845,0.2629632673185964,2020-10-01,During
Inner North,Robbery,2021,Q1,6,61455,0.0976324139614352,2021-01-01,During
Inner North,Robbery,2021,Q2,5,61455,0.08136034496786267,2021-04-01,During
