Region,Suburb,Year,Quarter,Crime,Number,Population,Rate,Date,COVID
Belconnen,Evatt,2019,Q4,Sexual Assault,0,5487,0.0,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Sexual Assault,1,5475,0.18264840182648404,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Sexual Assault,0,5475,0.0,2020-04-01,During
Belconnen,Evatt,2020,Q3,Sexual Assault,1,5475,0.18264840182648404,2020-07-01,During
Belconnen,Evatt,2020,Q4,Sexual Assault,1,5475,0.18264840182648404,2020-10-01,During
Belconnen,Evatt,2021,Q1,Sexual Assault,4,5494,0.728066982162359,2021-01-01,During
Belconnen,Evatt,2021,Q2,Sexual Assault,1,5494,0.18201674554058975,2021-04-01,During
Belconnen,Evatt,2021,Q3,Sexual Assault,2,5494,0.3640334910811795,2021-07-01,During
Belconnen,Evatt,2021,Q4,Sexual Assault,0,5494,0.0,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Sexual Assault,0,5496,0.0,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Sexual Assault,1,5496,0.1819505094614265,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Sexual Assault,4,5496,0.727802037845706,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Sexual Assault,0,5496,0.0,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Sexual Assault,2,5525,0.36199095022624433,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Sexual Assault,2,5525,0.36199095022624433,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Sexual Assault,1,5525,0.18099547511312217,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Sexual Assault,2,5525,0.36199095022624433,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Sexual Assault,0,5508,0.0,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Sexual Assault,0,5508,0.0,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Sexual Assault,4,5508,0.7262164124909223,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Sexual Assault,2,5508,0.36310820624546114,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Sexual Assault,0,5549,0.0,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Sexual Assault,0,5549,0.0,2025-04-01,Post
Belconnen,Evatt,2014,Q1,TINs,33,5379,6.134969325153374,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,TINs,23,5379,4.275887711470534,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,TINs,8,5379,1.4872652909462727,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,TINs,12,5379,2.230897936419409,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,TINs,13,5354,2.428091146806126,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,TINs,5,5354,0.9338812103100486,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,TINs,13,5354,2.428091146806126,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,TINs,13,5354,2.428091146806126,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,TINs,8,5366,1.4908684308609765,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,TINs,20,5366,3.7271710771524416,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,TINs,6,5366,1.1181513231457325,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,TINs,17,5366,3.1680954155795753,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,TINs,21,5435,3.863845446182153,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,TINs,20,5435,3.679852805887765,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,TINs,13,5435,2.391904323827047,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,TINs,19,5435,3.4958601655933763,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,TINs,9,5479,1.6426355174301879,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,TINs,4,5479,0.7300602299689725,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,TINs,7,5479,1.2776054024457018,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,TINs,13,5479,2.3726957473991606,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,TINs,6,5487,1.0934937124111537,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,TINs,8,5487,1.4579916165482047,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,TINs,3,5487,0.5467468562055768,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,TINs,8,5487,1.4579916165482047,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,TINs,6,5475,1.0958904109589043,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,TINs,15,5475,2.7397260273972606,2020-04-01,During
Belconnen,Evatt,2020,Q3,TINs,7,5475,1.2785388127853883,2020-07-01,During
Belconnen,Evatt,2020,Q4,TINs,10,5475,1.8264840182648403,2020-10-01,During
Belconnen,Evatt,2021,Q1,TINs,3,5494,0.5460502366217692,2021-01-01,During
Belconnen,Evatt,2021,Q2,TINs,5,5494,0.9100837277029488,2021-04-01,During
Belconnen,Evatt,2021,Q3,TINs,3,5494,0.5460502366217692,2021-07-01,During
Belconnen,Evatt,2021,Q4,TINs,8,5494,1.456133964324718,2021-10-01,Post
Belconnen,Evatt,2022,Q1,TINs,0,5496,0.0,2022-01-01,Post
Belconnen,Evatt,2022,Q2,TINs,1,5496,0.1819505094614265,2022-04-01,Post
Belconnen,Evatt,2022,Q3,TINs,1,5496,0.1819505094614265,2022-07-01,Post
Belconnen,Evatt,2022,Q4,TINs,3,5496,0.5458515283842794,2022-10-01,Post
Belconnen,Evatt,2023,Q1,TINs,3,5525,0.5429864253393665,2023-01-01,Post
Belconnen,Evatt,2023,Q2,TINs,1,5525,0.18099547511312217,2023-04-01,Post
Belconnen,Evatt,2023,Q3,TINs,1,5525,0.18099547511312217,2023-07-01,Post
Belconnen,Evatt,2023,Q4,TINs,1,5525,0.18099547511312217,2023-10-01,Post
Belconnen,Evatt,2024,Q1,TINs,4,5508,0.7262164124909223,2024-01-01,Post
Belconnen,Evatt,2024,Q2,TINs,9,5508,1.6339869281045751,2024-04-01,Post
Belconnen,Evatt,2024,Q3,TINs,6,5508,1.0893246187363834,2024-07-01,Post
Belconnen,Evatt,2024,Q4,TINs,1,5508,0.18155410312273057,2024-10-01,Post
Belconnen,Evatt,2025,Q1,TINs,5,5549,0.9010632546404757,2025-01-01,Post
Belconnen,Evatt,2025,Q2,TINs,14,5549,2.522977112993332,2025-04-01,Post
Belconnen,Evatt,2014,Q1,Theft,24,5379,4.461795872838818,2014-01-01,Pre
Belconnen,Evatt,2014,Q2,Theft,22,5379,4.08997955010225,2014-04-01,Pre
Belconnen,Evatt,2014,Q3,Theft,19,5379,3.5322550659973975,2014-07-01,Pre
Belconnen,Evatt,2014,Q4,Theft,13,5379,2.4168060977876933,2014-10-01,Pre
Belconnen,Evatt,2015,Q1,Theft,27,5354,5.042958535674262,2015-01-01,Pre
Belconnen,Evatt,2015,Q2,Theft,21,5354,3.922301083302204,2015-04-01,Pre
Belconnen,Evatt,2015,Q3,Theft,16,5354,2.9884198729921554,2015-07-01,Pre
Belconnen,Evatt,2015,Q4,Theft,21,5354,3.922301083302204,2015-10-01,Pre
Belconnen,Evatt,2016,Q1,Theft,8,5366,1.4908684308609765,2016-01-01,Pre
Belconnen,Evatt,2016,Q2,Theft,14,5366,2.609019754006709,2016-04-01,Pre
Belconnen,Evatt,2016,Q3,Theft,15,5366,2.7953783078643313,2016-07-01,Pre
Belconnen,Evatt,2016,Q4,Theft,20,5366,3.7271710771524416,2016-10-01,Pre
Belconnen,Evatt,2017,Q1,Theft,26,5435,4.783808647654094,2017-01-01,Pre
Belconnen,Evatt,2017,Q2,Theft,20,5435,3.679852805887765,2017-04-01,Pre
Belconnen,Evatt,2017,Q3,Theft,20,5435,3.679852805887765,2017-07-01,Pre
Belconnen,Evatt,2017,Q4,Theft,14,5435,2.5758969641214353,2017-10-01,Pre
Belconnen,Evatt,2018,Q1,Theft,10,5479,1.825150574922431,2018-01-01,Pre
Belconnen,Evatt,2018,Q2,Theft,9,5479,1.6426355174301879,2018-04-01,Pre
Belconnen,Evatt,2018,Q3,Theft,17,5479,3.102755977368133,2018-07-01,Pre
Belconnen,Evatt,2018,Q4,Theft,17,5479,3.102755977368133,2018-10-01,Pre
Belconnen,Evatt,2019,Q1,Theft,15,5487,2.733734281027884,2019-01-01,Pre
Belconnen,Evatt,2019,Q2,Theft,24,5487,4.373974849644615,2019-04-01,Pre
Belconnen,Evatt,2019,Q3,Theft,16,5487,2.9159832330964095,2019-07-01,Pre
Belconnen,Evatt,2019,Q4,Theft,12,5487,2.1869874248223073,2019-10-01,Pre
Belconnen,Evatt,2020,Q1,Theft,9,5475,1.6438356164383563,2020-01-01,Pre
Belconnen,Evatt,2020,Q2,Theft,7,5475,1.2785388127853883,2020-04-01,During
Belconnen,Evatt,2020,Q3,Theft,14,5475,2.5570776255707766,2020-07-01,During
Belconnen,Evatt,2020,Q4,Theft,11,5475,2.0091324200913245,2020-10-01,During
Belconnen,Evatt,2021,Q1,Theft,15,5494,2.7302511831088463,2021-01-01,During
Belconnen,Evatt,2021,Q2,Theft,9,5494,1.6381507098653076,2021-04-01,During
Belconnen,Evatt,2021,Q3,Theft,10,5494,1.8201674554058975,2021-07-01,During
Belconnen,Evatt,2021,Q4,Theft,12,5494,2.184200946487077,2021-10-01,Post
Belconnen,Evatt,2022,Q1,Theft,18,5496,3.2751091703056767,2022-01-01,Post
Belconnen,Evatt,2022,Q2,Theft,11,5496,2.0014556040756912,2022-04-01,Post
Belconnen,Evatt,2022,Q3,Theft,12,5496,2.1834061135371177,2022-07-01,Post
Belconnen,Evatt,2022,Q4,Theft,21,5496,3.820960698689956,2022-10-01,Post
Belconnen,Evatt,2023,Q1,Theft,10,5525,1.8099547511312215,2023-01-01,Post
Belconnen,Evatt,2023,Q2,Theft,14,5525,2.5339366515837103,2023-04-01,Post
Belconnen,Evatt,2023,Q3,Theft,4,5525,0.7239819004524887,2023-07-01,Post
Belconnen,Evatt,2023,Q4,Theft,5,5525,0.9049773755656108,2023-10-01,Post
Belconnen,Evatt,2024,Q1,Theft,9,5508,1.6339869281045751,2024-01-01,Post
Belconnen,Evatt,2024,Q2,Theft,4,5508,0.7262164124909223,2024-04-01,Post
Belconnen,Evatt,2024,Q3,Theft,6,5508,1.0893246187363834,2024-07-01,Post
Belconnen,Evatt,2024,Q4,Theft,8,5508,1.4524328249818446,2024-10-01,Post
Belconnen,Evatt,2025,Q1,Theft,8,5549,1.441701207424761,2025-01-01,Post
Belconnen,Evatt,2025,Q2,Theft,2,5549,0.36042530185619026,2025-04-01,Post
Belconnen,Florey,2014,Q1,All Crime,122,5065,24.08687068114511,2014-01-01,Pre
Belconnen,Florey,2014,Q2,All Crime,141,5065,27.838104639684104,2014-04-01,Pre
Belconnen,Florey,2014,Q3,All Crime,142,5065,28.035538005922998,2014-07-01,Pre
Belconnen,Florey,2014,Q4,All Crime,106,5065,20.927936821322803,2014-10-01,Pre
Belconnen,Florey,2015,Q1,All Crime,120,4971,24.140012070006033,2015-01-01,Pre
Belconnen,Florey,2015,Q2,All Crime,124,4971,24.944679139006237,2015-04-01,Pre
Belconnen,Florey,2015,Q3,All Crime,113,4971,22.73184469925568,2015-07-01,Pre
Belconnen,Florey,2015,Q4,All Crime,118,4971,23.737678535505935,2015-10-01,Pre
Belconnen,Florey,2016,Q1,All Crime,83,4893,16.963008379317394,2016-01-01,Pre
Belconnen,Florey,2016,Q2,All Crime,103,4893,21.05048027794809,2016-04-01,Pre
Belconnen,Florey,2016,Q3,All Crime,111,4893,22.68546903740037,2016-07-01,Pre
Belconnen,Florey,2016,Q4,All Crime,113,4893,23.094216227263438,2016-10-01,Pre
Belconnen,Florey,2017,Q1,All Crime,145,4856,29.85996705107084,2017-01-01,Pre
Belconnen,Florey,2017,Q2,All Crime,154,4856,31.71334431630972,2017-04-01,Pre
Belconnen,Florey,2017,Q3,All Crime,132,4856,27.182866556836903,2017-07-01,Pre
Belconnen,Florey,2017,Q4,All Crime,177,4856,36.4497528830313,2017-10-01,Pre
Belconnen,Florey,2018,Q1,All Crime,137,4836,28.32919768403639,2018-01-01,Pre
Belconnen,Florey,2018,Q2,All Crime,108,4836,22.332506203473944,2018-04-01,Pre
Belconnen,Florey,2018,Q3,All Crime,134,4836,27.708850289495448,2018-07-01,Pre
Belconnen,Florey,2018,Q4,All Crime,109,4836,22.539288668320925,2018-10-01,Pre
Belconnen,Florey,2019,Q1,All Crime,117,4798,24.385160483534808,2019-01-01,Pre
Belconnen,Florey,2019,Q2,All Crime,120,4798,25.010421008753646,2019-04-01,Pre
Belconnen,Florey,2019,Q3,All Crime,122,4798,25.427261358899543,2019-07-01,Pre
Belconnen,Florey,2019,Q4,All Crime,105,4798,21.88411838265944,2019-10-01,Pre
Belconnen,Florey,2020,Q1,All Crime,93,4801,19.37096438242033,2020-01-01,Pre
Belconnen,Florey,2020,Q2,All Crime,136,4801,28.32743178504478,2020-04-01,During
Belconnen,Florey,2020,Q3,All Crime,131,4801,27.285982087065193,2020-07-01,During
Belconnen,Florey,2020,Q4,All Crime,103,4801,21.453863778379503,2020-10-01,During
Belconnen,Florey,2021,Q1,All Crime,80,4766,16.785564414603442,2021-01-01,During
Belconnen,Florey,2021,Q2,All Crime,82,4766,17.20520352496853,2021-04-01,During
Belconnen,Florey,2021,Q3,All Crime,57,4766,11.959714645404953,2021-07-01,During
Belconnen,Florey,2021,Q4,All Crime,73,4766,15.31682752832564,2021-10-01,Post
Belconnen,Florey,2022,Q1,All Crime,72,4734,15.209125475285171,2022-01-01,Post
Belconnen,Florey,2022,Q2,All Crime,76,4734,16.05407689057879,2022-04-01,Post
Belconnen,Florey,2022,Q3,All Crime,67,4734,14.152936206168146,2022-07-01,Post
Belconnen,Florey,2022,Q4,All Crime,77,4734,16.265314744402197,2022-10-01,Post
Belconnen,Florey,2023,Q1,All Crime,51,4747,10.743627554244787,2023-01-01,Post
Belconnen,Florey,2023,Q2,All Crime,96,4747,20.223298925637245,2023-04-01,Post
Belconnen,Florey,2023,Q3,All Crime,73,4747,15.378133558036655,2023-07-01,Post
Belconnen,Florey,2023,Q4,All Crime,66,4747,13.903518011375606,2023-10-01,Post
Belconnen,Florey,2024,Q1,All Crime,46,4749,9.686249736786692,2024-01-01,Post
Belconnen,Florey,2024,Q2,All Crime,28,4749,5.895978100652769,2024-04-01,Post
Belconnen,Florey,2024,Q3,All Crime,46,4749,9.686249736786692,2024-07-01,Post
Belconnen,Florey,2024,Q4,All Crime,58,4749,12.213097494209308,2024-10-01,Post
Belconnen,Florey,2025,Q1,All Crime,66,4768,13.842281879194632,2025-01-01,Post
Belconnen,Florey,2025,Q2,All Crime,78,4768,16.359060402684566,2025-04-01,Post
Belconnen,Florey,2014,Q1,Assault,1,5065,0.19743336623889435,2014-01-01,Pre
Belconnen,Florey,2014,Q2,Assault,3,5065,0.5923000987166831,2014-04-01,Pre
Belconnen,Florey,2014,Q3,Assault,2,5065,0.3948667324777887,2014-07-01,Pre
Belconnen,Florey,2014,Q4,Assault,3,5065,0.5923000987166831,2014-10-01,Pre
Belconnen,Florey,2015,Q1,Assault,6,4971,1.2070006035003018,2015-01-01,Pre
Belconnen,Florey,2015,Q2,Assault,3,4971,0.6035003017501509,2015-04-01,Pre
Belconnen,Florey,2015,Q3,Assault,1,4971,0.20116676725005028,2015-07-01,Pre
Belconnen,Florey,2015,Q4,Assault,1,4971,0.20116676725005028,2015-10-01,Pre
Belconnen,Florey,2016,Q1,Assault,1,4893,0.20437359493153484,2016-01-01,Pre
Belconnen,Florey,2016,Q2,Assault,3,4893,0.6131207847946045,2016-04-01,Pre
Belconnen,Florey,2016,Q3,Assault,4,4893,0.8174943797261394,2016-07-01,Pre
Belconnen,Florey,2016,Q4,Assault,2,4893,0.4087471898630697,2016-10-01,Pre
Belconnen,Florey,2017,Q1,Assault,2,4856,0.41186161449752884,2017-01-01,Pre
Belconnen,Florey,2017,Q2,Assault,2,4856,0.41186161449752884,2017-04-01,Pre
Belconnen,Florey,2017,Q3,Assault,0,4856,0.0,2017-07-01,Pre
Belconnen,Florey,2017,Q4,Assault,4,4856,0.8237232289950577,2017-10-01,Pre
Belconnen,Florey,2018,Q1,Assault,3,4836,0.6203473945409429,2018-01-01,Pre
Belconnen,Florey,2018,Q2,Assault,2,4836,0.4135649296939619,2018-04-01,Pre
Belconnen,Florey,2018,Q3,Assault,4,4836,0.8271298593879238,2018-07-01,Pre
Belconnen,Florey,2018,Q4,Assault,6,4836,1.2406947890818858,2018-10-01,Pre
Belconnen,Florey,2019,Q1,Assault,3,4798,0.6252605252188411,2019-01-01,Pre
Belconnen,Florey,2019,Q2,Assault,0,4798,0.0,2019-04-01,Pre
Belconnen,Florey,2019,Q3,Assault,3,4798,0.6252605252188411,2019-07-01,Pre
Belconnen,Florey,2019,Q4,Assault,2,4798,0.4168403501458941,2019-10-01,Pre
Belconnen,Florey,2020,Q1,Assault,3,4801,0.6248698187877525,2020-01-01,Pre
Belconnen,Florey,2020,Q2,Assault,4,4801,0.8331597583836701,2020-04-01,During
Belconnen,Florey,2020,Q3,Assault,4,4801,0.8331597583836701,2020-07-01,During
Belconnen,Florey,2020,Q4,Assault,3,4801,0.6248698187877525,2020-10-01,During
Belconnen,Florey,2021,Q1,Assault,2,4766,0.419639110365086,2021-01-01,During
Belconnen,Florey,2021,Q2,Assault,1,4766,0.209819555182543,2021-04-01,During
Belconnen,Florey,2021,Q3,Assault,2,4766,0.419639110365086,2021-07-01,During
Belconnen,Florey,2021,Q4,Assault,2,4766,0.419639110365086,2021-10-01,Post
Belconnen,Florey,2022,Q1,Assault,2,4734,0.4224757076468103,2022-01-01,Post
Belconnen,Florey,2022,Q2,Assault,2,4734,0.4224757076468103,2022-04-01,Post
Belconnen,Florey,2022,Q3,Assault,1,4734,0.21123785382340515,2022-07-01,Post
Belconnen,Florey,2022,Q4,Assault,3,4734,0.6337135614702155,2022-10-01,Post
Belconnen,Florey,2023,Q1,Assault,3,4747,0.6319780914261639,2023-01-01,Post
Belconnen,Florey,2023,Q2,Assault,1,4747,0.2106593638087213,2023-04-01,Post
Belconnen,Florey,2023,Q3,Assault,6,4747,1.2639561828523278,2023-07-01,Post
Belconnen,Florey,2023,Q4,Assault,2,4747,0.4213187276174426,2023-10-01,Post
Belconnen,Florey,2024,Q1,Assault,4,4749,0.8422825858075385,2024-01-01,Post
Belconnen,Florey,2024,Q2,Assault,4,4749,0.8422825858075385,2024-04-01,Post
Belconnen,Florey,2024,Q3,Assault,3,4749,0.6317119393556538,2024-07-01,Post
Belconnen,Florey,2024,Q4,Assault,0,4749,0.0,2024-10-01,Post
Belconnen,Florey,2025,Q1,Assault,5,4768,1.0486577181208054,2025-01-01,Post
Belconnen,Florey,2025,Q2,Assault,1,4768,0.20973154362416108,2025-04-01,Post
Belconnen,Florey,2014,Q1,Burglary,9,5065,1.7769002961500493,2014-01-01,Pre
Belconnen,Florey,2014,Q2,Burglary,7,5065,1.3820335636722605,2014-04-01,Pre
Belconnen,Florey,2014,Q3,Burglary,6,5065,1.1846001974333662,2014-07-01,Pre
Belconnen,Florey,2014,Q4,Burglary,2,5065,0.3948667324777887,2014-10-01,Pre
Belconnen,Florey,2015,Q1,Burglary,8,4971,1.6093341380004023,2015-01-01,Pre
Belconnen,Florey,2015,Q2,Burglary,14,4971,2.816334741500704,2015-04-01,Pre
Belconnen,Florey,2015,Q3,Burglary,5,4971,1.0058338362502515,2015-07-01,Pre
Belconnen,Florey,2015,Q4,Burglary,8,4971,1.6093341380004023,2015-10-01,Pre
Belconnen,Florey,2016,Q1,Burglary,2,4893,0.4087471898630697,2016-01-01,Pre
Belconnen,Florey,2016,Q2,Burglary,7,4893,1.4306151645207439,2016-04-01,Pre
Belconnen,Florey,2016,Q3,Burglary,1,4893,0.20437359493153484,2016-07-01,Pre
Belconnen,Florey,2016,Q4,Burglary,7,4893,1.4306151645207439,2016-10-01,Pre
Belconnen,Florey,2017,Q1,Burglary,8,4856,1.6474464579901154,2017-01-01,Pre
Belconnen,Florey,2017,Q2,Burglary,16,4856,3.2948929159802307,2017-04-01,Pre
Belconnen,Florey,2017,Q3,Burglary,7,4856,1.441515650741351,2017-07-01,Pre
Belconnen,Florey,2017,Q4,Burglary,17,4856,3.500823723228995,2017-10-01,Pre
Belconnen,Florey,2018,Q1,Burglary,9,4836,1.8610421836228286,2018-01-01,Pre
Belconnen,Florey,2018,Q2,Burglary,7,4836,1.4474772539288667,2018-04-01,Pre
Belconnen,Florey,2018,Q3,Burglary,26,4836,5.376344086021505,2018-07-01,Pre
Belconnen,Florey,2018,Q4,Burglary,8,4836,1.6542597187758477,2018-10-01,Pre
Belconnen,Florey,2019,Q1,Burglary,8,4798,1.6673614005835764,2019-01-01,Pre
Belconnen,Florey,2019,Q2,Burglary,3,4798,0.6252605252188411,2019-04-01,Pre
Belconnen,Florey,2019,Q3,Burglary,8,4798,1.6673614005835764,2019-07-01,Pre
Belconnen,Florey,2019,Q4,Burglary,5,4798,1.0421008753647354,2019-10-01,Pre
Belconnen,Florey,2020,Q1,Burglary,3,4801,0.6248698187877525,2020-01-01,Pre
Belconnen,Florey,2020,Q2,Burglary,8,4801,1.6663195167673401,2020-04-01,During
Belconnen,Florey,2020,Q3,Burglary,16,4801,3.3326390335346803,2020-07-01,During
Belconnen,Florey,2020,Q4,Burglary,5,4801,1.0414496979795875,2020-10-01,During
Belconnen,Florey,2021,Q1,Burglary,3,4766,0.6294586655476291,2021-01-01,During
Belconnen,Florey,2021,Q2,Burglary,5,4766,1.0490977759127151,2021-04-01,During
Belconnen,Florey,2021,Q3,Burglary,4,4766,0.839278220730172,2021-07-01,During
Belconnen,Florey,2021,Q4,Burglary,0,4766,0.0,2021-10-01,Post
Belconnen,Florey,2022,Q1,Burglary,2,4734,0.4224757076468103,2022-01-01,Post
Belconnen,Florey,2022,Q2,Burglary,6,4734,1.267427122940431,2022-04-01,Post
Belconnen,Florey,2022,Q3,Burglary,3,4734,0.6337135614702155,2022-07-01,Post
Belconnen,Florey,2022,Q4,Burglary,3,4734,0.6337135614702155,2022-10-01,Post
Belconnen,Florey,2023,Q1,Burglary,3,4747,0.6319780914261639,2023-01-01,Post
Belconnen,Florey,2023,Q2,Burglary,5,4747,1.0532968190436065,2023-04-01,Post
Belconnen,Florey,2023,Q3,Burglary,7,4747,1.474615546661049,2023-07-01,Post
Belconnen,Florey,2023,Q4,Burglary,6,4747,1.2639561828523278,2023-10-01,Post
Belconnen,Florey,2024,Q1,Burglary,2,4749,0.4211412929037692,2024-01-01,Post
Belconnen,Florey,2024,Q2,Burglary,0,4749,0.0,2024-04-01,Post
Belconnen,Florey,2024,Q3,Burglary,1,4749,0.2105706464518846,2024-07-01,Post
Belconnen,Florey,2024,Q4,Burglary,5,4749,1.052853232259423,2024-10-01,Post
Belconnen,Florey,2025,Q1,Burglary,3,4768,0.6291946308724833,2025-01-01,Post
Belconnen,Florey,2025,Q2,Burglary,6,4768,1.2583892617449666,2025-04-01,Post
Belconnen,Florey,2014,Q1,CINs,0,5065,0.0,2014-01-01,Pre
Belconnen,Florey,2014,Q2,CINs,0,5065,0.0,2014-04-01,Pre
Belconnen,Florey,2014,Q3,CINs,0,5065,0.0,2014-07-01,Pre
Belconnen,Florey,2014,Q4,CINs,0,5065,0.0,2014-10-01,Pre
Belconnen,Florey,2015,Q1,CINs,0,4971,0.0,2015-01-01,Pre
Belconnen,Florey,2015,Q2,CINs,0,4971,0.0,2015-04-01,Pre
Belconnen,Florey,2015,Q3,CINs,0,4971,0.0,2015-07-01,Pre
Belconnen,Florey,2015,Q4,CINs,0,4971,0.0,2015-10-01,Pre
Belconnen,Florey,2016,Q1,CINs,0,4893,0.0,2016-01-01,Pre
Belconnen,Florey,2016,Q2,CINs,0,4893,0.0,2016-04-01,Pre
Belconnen,Florey,2016,Q3,CINs,0,4893,0.0,2016-07-01,Pre
Belconnen,Florey,2016,Q4,CINs,0,4893,0.0,2016-10-01,Pre
Belconnen,Florey,2017,Q1,CINs,0,4856,0.0,2017-01-01,Pre
Belconnen,Florey,2017,Q2,CINs,0,4856,0.0,2017-04-01,Pre
Belconnen,Florey,2017,Q3,CINs,0,4856,0.0,2017-07-01,Pre
Belconnen,Florey,2017,Q4,CINs,0,4856,0.0,2017-10-01,Pre
Belconnen,Florey,2018,Q1,CINs,0,4836,0.0,2018-01-01,Pre
Belconnen,Florey,2018,Q2,CINs,0,4836,0.0,2018-04-01,Pre
Belconnen,Florey,2018,Q3,CINs,0,4836,0.0,2018-07-01,Pre
Belconnen,Florey,2018,Q4,CINs,0,4836,0.0,2018-10-01,Pre
Belconnen,Florey,2019,Q1,CINs,0,4798,0.0,2019-01-01,Pre
Belconnen,Florey,2019,Q2,CINs,0,4798,0.0,2019-04-01,Pre
Belconnen,Florey,2019,Q3,CINs,0,4798,0.0,2019-07-01,Pre
Belconnen,Florey,2019,Q4,CINs,0,4798,0.0,2019-10-01,Pre
Belconnen,Florey,2020,Q1,CINs,0,4801,0.0,2020-01-01,Pre
Belconnen,Florey,2020,Q2,CINs,0,4801,0.0,2020-04-01,During
Belconnen,Florey,2020,Q3,CINs,0,4801,0.0,2020-07-01,During
Belconnen,Florey,2020,Q4,CINs,0,4801,0.0,2020-10-01,During
Belconnen,Florey,2021,Q1,CINs,0,4766,0.0,2021-01-01,During
Belconnen,Florey,2021,Q2,CINs,0,4766,0.0,2021-04-01,During
Belconnen,Florey,2021,Q3,CINs,0,4766,0.0,2021-07-01,During
Belconnen,Florey,2021,Q4,CINs,0,4766,0.0,2021-10-01,Post
Belconnen,Florey,2022,Q1,CINs,0,4734,0.0,2022-01-01,Post
Belconnen,Florey,2022,Q2,CINs,0,4734,0.0,2022-04-01,Post
Belconnen,Florey,2022,Q3,CINs,0,4734,0.0,2022-07-01,Post
Belconnen,Florey,2022,Q4,CINs,0,4734,0.0,2022-10-01,Post
Belconnen,Florey,2023,Q1,CINs,0,4747,0.0,2023-01-01,Post
Belconnen,Florey,2023,Q2,CINs,0,4747,0.0,2023-04-01,Post
Belconnen,Florey,2023,Q3,CINs,0,4747,0.0,2023-07-01,Post
Belconnen,Florey,2023,Q4,CINs,0,4747,0.0,2023-10-01,Post
Belconnen,Florey,2024,Q1,CINs,0,4749,0.0,2024-01-01,Post
Belconnen,Florey,2024,Q2,CINs,0,4749,0.0,2024-04-01,Post
Belconnen,Florey,2024,Q3,CINs,0,4749,0.0,2024-07-01,Post
Belconnen,Florey,2024,Q4,CINs,0,4749,0.0,2024-10-01,Post
Belconnen,Florey,2025,Q1,CINs,0,4768,0.0,2025-01-01,Post
Belconnen,Florey,2025,Q2,CINs,0,4768,0.0,2025-04-01,Post
Belconnen,Florey,2014,Q1,Family Violence,4,5065,0.7897334649555774,2014-01-01,Pre
Belconnen,Florey,2014,Q2,Family Violence,2,5065,0.3948667324777887,2014-04-01,Pre
Belconnen,Florey,2014,Q3,Family Violence,4,5065,0.7897334649555774,2014-07-01,Pre
Belconnen,Florey,2014,Q4,Family Violence,0,5065,0.0,2014-10-01,Pre
Belconnen,Florey,2015,Q1,Family Violence,1,4971,0.20116676725005028,2015-01-01,Pre
Belconnen,Florey,2015,Q2,Family Violence,3,4971,0.6035003017501509,2015-04-01,Pre
Belconnen,Florey,2015,Q3,Family Violence,8,4971,1.6093341380004023,2015-07-01,Pre
Belconnen,Florey,2015,Q4,Family Violence,3,4971,0.6035003017501509,2015-10-01,Pre
Belconnen,Florey,2016,Q1,Family Violence,3,4893,0.6131207847946045,2016-01-01,Pre
Belconnen,Florey,2016,Q2,Family Violence,10,4893,2.0437359493153484,2016-04-01,Pre
